Time(ms),Source IP, Source Port, Dest IP, Dest Port,Throughput(Mbps)
7600,192.168.3.2,9,192.168.1.2,49153,8.29344
7600,192.168.3.2,10,192.168.2.2,49153,12.2346
7600,192.168.5.2,49153,192.168.6.2,9,106.891
7600,192.168.5.2,49154,192.168.7.2,10,0
7600,192.168.5.2,49155,192.168.8.2,10,30.2045
7600,192.168.6.2,49153,192.168.7.2,11,187.112
7600,192.168.6.2,49154,192.168.8.2,11,191.69
7600,192.168.8.2,49153,192.168.8.2,9,0
7600,192.168.8.2,9,192.168.8.2,49153,0
7600,192.168.6.2,9,192.168.5.2,49153,6.93888
7600,192.168.7.2,11,192.168.6.2,49153,11.6112
7600,192.168.7.2,10,192.168.5.2,49154,0
7600,192.168.8.2,11,192.168.6.2,49154,10.8784
7600,192.168.8.2,10,192.168.5.2,49155,2.20672
7700,192.168.1.2,49153,192.168.3.2,9,299.28
7700,192.168.2.2,49153,192.168.3.2,10,334.312
7700,192.168.3.2,9,192.168.1.2,49153,10.425
7700,192.168.3.2,10,192.168.2.2,49153,12.2058
7700,192.168.5.2,49153,192.168.6.2,9,106.891
7700,192.168.5.2,49154,192.168.7.2,10,0
7700,192.168.5.2,49155,192.168.8.2,10,0
7700,192.168.6.2,49153,192.168.7.2,11,179.687
7700,192.168.6.2,49154,192.168.8.2,11,185.133
7700,192.168.8.2,49153,192.168.8.2,9,0
7700,192.168.8.2,9,192.168.8.2,49153,0
7700,192.168.6.2,9,192.168.5.2,49153,6.93056
7700,192.168.7.2,11,192.168.6.2,49153,9.03712
7700,192.168.7.2,10,192.168.5.2,49154,0
7700,192.168.8.2,11,192.168.6.2,49154,10.7437
7700,192.168.8.2,10,192.168.5.2,49155,0
7800,192.168.1.2,49153,192.168.3.2,9,314.268
7800,192.168.2.2,49153,192.168.3.2,10,308.087
7800,192.168.3.2,9,192.168.1.2,49153,11.2045
7800,192.168.3.2,10,192.168.2.2,49153,10.9814
7800,192.168.5.2,49153,192.168.6.2,9,107.019
7800,192.168.5.2,49154,192.168.7.2,10,0
7800,192.168.5.2,49155,192.168.8.2,10,0
7800,192.168.6.2,49153,192.168.7.2,11,188.416
7800,192.168.6.2,49154,192.168.8.2,11,187.525
7800,192.168.8.2,49153,192.168.8.2,9,0
7800,192.168.8.2,9,192.168.8.2,49153,0
7800,192.168.6.2,9,192.168.5.2,49153,6.93056
7800,192.168.7.2,11,192.168.6.2,49153,9.23296
7800,192.168.7.2,10,192.168.5.2,49154,0
7800,192.168.8.2,11,192.168.6.2,49154,12.2634
7800,192.168.8.2,10,192.168.5.2,49155,0
7900,192.168.1.2,49153,192.168.3.2,9,372.195
7900,192.168.2.2,49153,192.168.3.2,10,313.609
7900,192.168.3.2,9,192.168.1.2,49153,13.0874
7900,192.168.3.2,10,192.168.2.2,49153,11.1251
7900,192.168.5.2,49153,192.168.6.2,9,106.891
7900,192.168.5.2,49154,192.168.7.2,10,0
7900,192.168.5.2,49155,192.168.8.2,10,0
7900,192.168.6.2,49153,192.168.7.2,11,187.732
7900,192.168.6.2,49154,192.168.8.2,11,124.685
7900,192.168.8.2,49153,192.168.8.2,9,0
7900,192.168.8.2,9,192.168.8.2,49153,0
7900,192.168.6.2,9,192.168.5.2,49153,6.93888
7900,192.168.7.2,11,192.168.6.2,49153,12.1722
7900,192.168.7.2,10,192.168.5.2,49154,0
7900,192.168.8.2,11,192.168.6.2,49154,8.39136
7900,192.168.8.2,10,192.168.5.2,49155,0
8000,192.168.1.2,49153,192.168.3.2,9,453.921
8000,192.168.2.2,49153,192.168.3.2,10,357.6
8000,192.168.3.2,9,192.168.1.2,49153,29.3779
8000,192.168.3.2,10,192.168.2.2,49153,12.3427
8000,192.168.5.2,49153,192.168.6.2,9,106.891
8000,192.168.5.2,49154,192.168.7.2,10,0
8000,192.168.5.2,49155,192.168.8.2,10,0
8000,192.168.6.2,49153,192.168.7.2,11,186.449
8000,192.168.6.2,49154,192.168.8.2,11,0
8000,192.168.8.2,49153,192.168.8.2,9,0
8000,192.168.8.2,9,192.168.8.2,49153,0
8000,192.168.6.2,9,192.168.5.2,49153,6.93056
8000,192.168.7.2,11,192.168.6.2,49153,12.089
8000,192.168.7.2,10,192.168.5.2,49154,0
8000,192.168.8.2,11,192.168.6.2,49154,0
8000,192.168.8.2,10,192.168.5.2,49155,0
8100,192.168.1.2,49153,192.168.3.2,9,12.447
8100,192.168.2.2,49153,192.168.3.2,10,14.3088
8100,192.168.3.2,9,192.168.1.2,49153,0.89664
8100,192.168.3.2,10,192.168.2.2,49153,0.67328
8100,192.168.5.2,49153,192.168.6.2,9,107.019
8100,192.168.5.2,49154,192.168.7.2,10,0
8100,192.168.5.2,49155,192.168.8.2,10,0
8100,192.168.6.2,49153,192.168.7.2,11,189.785
8100,192.168.6.2,49154,192.168.8.2,11,0
8100,192.168.8.2,49153,192.168.8.2,9,0
8100,192.168.8.2,9,192.168.8.2,49153,0
8100,192.168.6.2,9,192.168.5.2,49153,6.93056
8100,192.168.7.2,11,192.168.6.2,49153,12.3053
8100,192.168.7.2,10,192.168.5.2,49154,0
8100,192.168.8.2,11,192.168.6.2,49154,0
8100,192.168.8.2,10,192.168.5.2,49155,0
8200,192.168.1.2,49153,192.168.3.2,9,0
8200,192.168.2.2,49153,192.168.3.2,10,0
8200,192.168.3.2,9,192.168.1.2,49153,0
8200,192.168.3.2,10,192.168.2.2,49153,0
8200,192.168.5.2,49153,192.168.6.2,9,106.891
8200,192.168.5.2,49154,192.168.7.2,10,123.487
8200,192.168.5.2,49155,192.168.8.2,10,0
8200,192.168.6.2,49153,192.168.7.2,11,187.091
8200,192.168.6.2,49154,192.168.8.2,11,0
8200,192.168.8.2,49153,192.168.8.2,9,0
8200,192.168.8.2,9,192.168.8.2,49153,0
8200,192.168.6.2,9,192.168.5.2,49153,6.93888
8200,192.168.7.2,11,192.168.6.2,49153,12.1306
8200,192.168.7.2,10,192.168.5.2,49154,6.77664
8200,192.168.8.2,11,192.168.6.2,49154,0
8200,192.168.8.2,10,192.168.5.2,49155,0
8300,192.168.1.2,49153,192.168.3.2,9,0
8300,192.168.2.2,49153,192.168.3.2,10,0
8300,192.168.3.2,9,192.168.1.2,49153,0
8300,192.168.3.2,10,192.168.2.2,49153,0
8300,192.168.5.2,49153,192.168.6.2,9,106.891
8300,192.168.5.2,49154,192.168.7.2,10,187.091
8300,192.168.5.2,49155,192.168.8.2,10,0
8300,192.168.6.2,49153,192.168.7.2,11,187.091
8300,192.168.6.2,49154,192.168.8.2,11,0
8300,192.168.8.2,49153,192.168.8.2,9,0
8300,192.168.8.2,9,192.168.8.2,49153,0
8300,192.168.6.2,9,192.168.5.2,49153,6.93056
8300,192.168.7.2,11,192.168.6.2,49153,12.1347
8300,192.168.7.2,10,192.168.5.2,49154,12.1306
8300,192.168.8.2,11,192.168.6.2,49154,0
8300,192.168.8.2,10,192.168.5.2,49155,0
8400,192.168.1.2,49153,192.168.3.2,9,0
8400,192.168.2.2,49153,192.168.3.2,10,0
8400,192.168.3.2,9,192.168.1.2,49153,0
8400,192.168.3.2,10,192.168.2.2,49153,0
8400,192.168.5.2,49153,192.168.6.2,9,107.019
8400,192.168.5.2,49154,192.168.7.2,10,187.219
8400,192.168.5.2,49155,192.168.8.2,10,0
8400,192.168.6.2,49153,192.168.7.2,11,187.219
8400,192.168.6.2,49154,192.168.8.2,11,0
8400,192.168.8.2,49153,192.168.8.2,9,0
8400,192.168.8.2,9,192.168.8.2,49153,0
8400,192.168.6.2,9,192.168.5.2,49153,6.93056
8400,192.168.7.2,11,192.168.6.2,49153,12.1347
8400,192.168.7.2,10,192.168.5.2,49154,12.1389
8400,192.168.8.2,11,192.168.6.2,49154,0
8400,192.168.8.2,10,192.168.5.2,49155,0
8500,192.168.1.2,49153,192.168.3.2,9,0
8500,192.168.2.2,49153,192.168.3.2,10,0
8500,192.168.3.2,9,192.168.1.2,49153,0
8500,192.168.3.2,10,192.168.2.2,49153,0
8500,192.168.5.2,49153,192.168.6.2,9,106.891
8500,192.168.5.2,49154,192.168.7.2,10,187.091
8500,192.168.5.2,49155,192.168.8.2,10,0
8500,192.168.6.2,49153,192.168.7.2,11,187.091
8500,192.168.6.2,49154,192.168.8.2,11,0
8500,192.168.8.2,49153,192.168.8.2,9,0
8500,192.168.8.2,9,192.168.8.2,49153,0
8500,192.168.6.2,9,192.168.5.2,49153,6.93888
8500,192.168.7.2,11,192.168.6.2,49153,12.1306
8500,192.168.7.2,10,192.168.5.2,49154,12.1306
8500,192.168.8.2,11,192.168.6.2,49154,0
8500,192.168.8.2,10,192.168.5.2,49155,0
8600,192.168.1.2,49153,192.168.3.2,9,0
8600,192.168.2.2,49153,192.168.3.2,10,0
8600,192.168.3.2,9,192.168.1.2,49153,0
8600,192.168.3.2,10,192.168.2.2,49153,0
8600,192.168.5.2,49153,192.168.6.2,9,106.891
8600,192.168.5.2,49154,192.168.7.2,10,187.091
8600,192.168.5.2,49155,192.168.8.2,10,162.358
8600,192.168.6.2,49153,192.168.7.2,11,187.091
8600,192.168.6.2,49154,192.168.8.2,11,0
8600,192.168.8.2,49153,192.168.8.2,9,0
8600,192.168.8.2,9,192.168.8.2,49153,0
8600,192.168.6.2,9,192.168.5.2,49153,6.93056
8600,192.168.7.2,11,192.168.6.2,49153,12.1347
8600,192.168.7.2,10,192.168.5.2,49154,12.1306
8600,192.168.8.2,11,192.168.6.2,49154,0
8600,192.168.8.2,10,192.168.5.2,49155,9.63872
8700,192.168.1.2,49153,192.168.3.2,9,0
8700,192.168.2.2,49153,192.168.3.2,10,0
8700,192.168.3.2,9,192.168.1.2,49153,0
8700,192.168.3.2,10,192.168.2.2,49153,0
8700,192.168.5.2,49153,192.168.6.2,9,106.891
8700,192.168.5.2,49154,192.168.7.2,10,187.219
8700,192.168.5.2,49155,192.168.8.2,10,187.091
8700,192.168.6.2,49153,192.168.7.2,11,187.219
8700,192.168.6.2,49154,192.168.8.2,11,0
8700,192.168.8.2,49153,192.168.8.2,9,0
8700,192.168.8.2,9,192.168.8.2,49153,0
8700,192.168.6.2,9,192.168.5.2,49153,6.93056
8700,192.168.7.2,11,192.168.6.2,49153,12.1347
8700,192.168.7.2,10,192.168.5.2,49154,12.1389
8700,192.168.8.2,11,192.168.6.2,49154,0
8700,192.168.8.2,10,192.168.5.2,49155,12.1389
8800,192.168.1.2,49153,192.168.3.2,9,0
8800,192.168.2.2,49153,192.168.3.2,10,0
8800,192.168.3.2,9,192.168.1.2,49153,0
8800,192.168.3.2,10,192.168.2.2,49153,0
8800,192.168.5.2,49153,192.168.6.2,9,107.019
8800,192.168.5.2,49154,192.168.7.2,10,187.091
8800,192.168.5.2,49155,192.168.8.2,10,187.219
8800,192.168.6.2,49153,192.168.7.2,11,187.091
8800,192.168.6.2,49154,192.168.8.2,11,0
8800,192.168.8.2,49153,192.168.8.2,9,0
8800,192.168.8.2,9,192.168.8.2,49153,0
8800,192.168.6.2,9,192.168.5.2,49153,6.93888
8800,192.168.7.2,11,192.168.6.2,49153,12.1306
8800,192.168.7.2,10,192.168.5.2,49154,12.1306
8800,192.168.8.2,11,192.168.6.2,49154,0
8800,192.168.8.2,10,192.168.5.2,49155,12.1306
8900,192.168.1.2,49153,192.168.3.2,9,0
8900,192.168.2.2,49153,192.168.3.2,10,0
8900,192.168.3.2,9,192.168.1.2,49153,0
8900,192.168.3.2,10,192.168.2.2,49153,0
8900,192.168.5.2,49153,192.168.6.2,9,106.891
8900,192.168.5.2,49154,192.168.7.2,10,187.091
8900,192.168.5.2,49155,192.168.8.2,10,187.091
8900,192.168.6.2,49153,192.168.7.2,11,187.091
8900,192.168.6.2,49154,192.168.8.2,11,67.073
8900,192.168.8.2,49153,192.168.8.2,9,0
8900,192.168.8.2,9,192.168.8.2,49153,0
8900,192.168.6.2,9,192.168.5.2,49153,6.93056
8900,192.168.7.2,11,192.168.6.2,49153,12.1347
8900,192.168.7.2,10,192.168.5.2,49154,12.1306
8900,192.168.8.2,11,192.168.6.2,49154,3.27392
8900,192.168.8.2,10,192.168.5.2,49155,12.1306
9000,192.168.1.2,49153,192.168.3.2,9,0
9000,192.168.2.2,49153,192.168.3.2,10,0
9000,192.168.3.2,9,192.168.1.2,49153,0
9000,192.168.3.2,10,192.168.2.2,49153,0
9000,192.168.5.2,49153,192.168.6.2,9,107.011
9000,192.168.5.2,49154,192.168.7.2,10,187.219
9000,192.168.5.2,49155,192.168.8.2,10,187.091
9000,192.168.6.2,49153,192.168.7.2,11,187.219
9000,192.168.6.2,49154,192.168.8.2,11,187.091
9000,192.168.8.2,49153,192.168.8.2,9,0
9000,192.168.8.2,9,192.168.8.2,49153,0
9000,192.168.6.2,9,192.168.5.2,49153,6.93056
9000,192.168.7.2,11,192.168.6.2,49153,12.1347
9000,192.168.7.2,10,192.168.5.2,49154,12.1389
9000,192.168.8.2,11,192.168.6.2,49154,12.1306
9000,192.168.8.2,10,192.168.5.2,49155,12.1306
9100,192.168.1.2,49153,192.168.3.2,9,281.49
9100,192.168.2.2,49153,192.168.3.2,10,18.1245
9100,192.168.3.2,9,192.168.1.2,49153,10.2861
9100,192.168.3.2,10,192.168.2.2,49153,0.92096
9100,192.168.5.2,49153,192.168.6.2,9,106.899
9100,192.168.5.2,49154,192.168.7.2,10,159.706
9100,192.168.5.2,49155,192.168.8.2,10,167.531
9100,192.168.6.2,49153,192.168.7.2,11,184.561
9100,192.168.6.2,49154,192.168.8.2,11,182.207
9100,192.168.8.2,49153,192.168.8.2,9,0
9100,192.168.8.2,9,192.168.8.2,49153,0
9100,192.168.6.2,9,192.168.5.2,49153,6.93888
9100,192.168.7.2,11,192.168.6.2,49153,12.0557
9100,192.168.7.2,10,192.168.5.2,49154,5.85824
9100,192.168.8.2,11,192.168.6.2,49154,9.76224
9100,192.168.8.2,10,192.168.5.2,49155,6.18016
9200,192.168.1.2,49153,192.168.3.2,9,268.129
9200,192.168.2.2,49153,192.168.3.2,10,0
9200,192.168.3.2,9,192.168.1.2,49153,9.5024
9200,192.168.3.2,10,192.168.2.2,49153,0
9200,192.168.5.2,49153,192.168.6.2,9,106.891
9200,192.168.5.2,49154,192.168.7.2,10,182.838
9200,192.168.5.2,49155,192.168.8.2,10,186.959
9200,192.168.6.2,49153,192.168.7.2,11,187.347
9200,192.168.6.2,49154,192.168.8.2,11,172.852
9200,192.168.8.2,49153,192.168.8.2,9,0
9200,192.168.8.2,9,192.168.8.2,49153,0
9200,192.168.6.2,9,192.168.5.2,49153,6.93056
9200,192.168.7.2,11,192.168.6.2,49153,12.1472
9200,192.168.7.2,10,192.168.5.2,49154,8.8048
9200,192.168.8.2,11,192.168.6.2,49154,9.1312
9200,192.168.8.2,10,192.168.5.2,49155,9.12992
9300,192.168.1.2,49153,192.168.3.2,9,275.839
9300,192.168.2.2,49153,192.168.3.2,10,0
9300,192.168.3.2,9,192.168.1.2,49153,9.69344
9300,192.168.3.2,10,192.168.2.2,49153,0
9300,192.168.5.2,49153,192.168.6.2,9,106.891
9300,192.168.5.2,49154,192.168.7.2,10,185.818
9300,192.168.5.2,49155,192.168.8.2,10,164.281
9300,192.168.6.2,49153,192.168.7.2,11,186.962
9300,192.168.6.2,49154,192.168.8.2,11,185.149
9300,192.168.8.2,49153,192.168.8.2,9,0
9300,192.168.8.2,9,192.168.8.2,49153,0
9300,192.168.6.2,9,192.168.5.2,49153,6.93056
9300,192.168.7.2,11,192.168.6.2,49153,12.1264
9300,192.168.7.2,10,192.168.5.2,49154,11.1408
9300,192.168.8.2,11,192.168.6.2,49154,9.12704
9300,192.168.8.2,10,192.168.5.2,49155,8.31488
9400,192.168.1.2,49153,192.168.3.2,9,274.444
9400,192.168.2.2,49153,192.168.3.2,10,0
9400,192.168.3.2,9,192.168.1.2,49153,9.80896
9400,192.168.3.2,10,192.168.2.2,49153,0
9400,192.168.5.2,49153,192.168.6.2,9,107.019
9400,192.168.5.2,49154,192.168.7.2,10,187.091
9400,192.168.5.2,49155,192.168.8.2,10,185.578
9400,192.168.6.2,49153,192.168.7.2,11,187.091
9400,192.168.6.2,49154,192.168.8.2,11,163.822
9400,192.168.8.2,49153,192.168.8.2,9,0
9400,192.168.8.2,9,192.168.8.2,49153,0
9400,192.168.6.2,9,192.168.5.2,49153,6.93888
9400,192.168.7.2,11,192.168.6.2,49153,12.1264
9400,192.168.7.2,10,192.168.5.2,49154,12.1306
9400,192.168.8.2,11,192.168.6.2,49154,8.01536
9400,192.168.8.2,10,192.168.5.2,49155,9.2352
9500,192.168.1.2,49153,192.168.3.2,9,275.538
9500,192.168.2.2,49153,192.168.3.2,10,0
9500,192.168.3.2,9,192.168.1.2,49153,9.8016
9500,192.168.3.2,10,192.168.2.2,49153,0
9500,192.168.5.2,49153,192.168.6.2,9,106.891
9500,192.168.5.2,49154,192.168.7.2,10,185.981
9500,192.168.5.2,49155,192.168.8.2,10,167.266
9500,192.168.6.2,49153,192.168.7.2,11,186.962
9500,192.168.6.2,49154,192.168.8.2,11,182.374
9500,192.168.8.2,49153,192.168.8.2,9,0
9500,192.168.8.2,9,192.168.8.2,49153,0
9500,192.168.6.2,9,192.168.5.2,49153,6.93056
9500,192.168.7.2,11,192.168.6.2,49153,12.1222
9500,192.168.7.2,10,192.168.5.2,49154,11.3245
9500,192.168.8.2,11,192.168.6.2,49154,8.79104
9500,192.168.8.2,10,192.168.5.2,49155,7.77568
9600,192.168.1.2,49153,192.168.3.2,9,312.48
9600,192.168.2.2,49153,192.168.3.2,10,0
9600,192.168.3.2,9,192.168.1.2,49153,10.8074
9600,192.168.3.2,10,192.168.2.2,49153,0
9600,192.168.5.2,49153,192.168.6.2,9,107.019
9600,192.168.5.2,49154,192.168.7.2,10,175.108
9600,192.168.5.2,49155,192.168.8.2,10,186.147
9600,192.168.6.2,49153,192.168.7.2,11,186.449
9600,192.168.6.2,49154,192.168.8.2,11,138.068
9600,192.168.8.2,49153,192.168.8.2,9,0.00448
9600,192.168.8.2,9,192.168.8.2,49153,0.0032
9600,192.168.6.2,9,192.168.5.2,49153,6.93056
9600,192.168.7.2,11,192.168.6.2,49153,12.089
9600,192.168.7.2,10,192.168.5.2,49154,7.67552
9600,192.168.8.2,11,192.168.6.2,49154,6.3216
9600,192.168.8.2,10,192.168.5.2,49155,10.047
9700,192.168.1.2,49153,192.168.3.2,9,303.997
9700,192.168.2.2,49153,192.168.3.2,10,0
9700,192.168.3.2,9,192.168.1.2,49153,10.825
9700,192.168.3.2,10,192.168.2.2,49153,0
9700,192.168.5.2,49153,192.168.6.2,9,106.891
9700,192.168.5.2,49154,192.168.7.2,10,189.9
9700,192.168.5.2,49155,192.168.8.2,10,154.618
9700,192.168.6.2,49153,192.168.7.2,11,186.79
9700,192.168.6.2,49154,192.168.8.2,11,162.96
9700,192.168.8.2,49153,192.168.8.2,9,0
9700,192.168.8.2,9,192.168.8.2,49153,0
9700,192.168.6.2,9,192.168.5.2,49153,6.93888
9700,192.168.7.2,11,192.168.6.2,49153,11.8512
9700,192.168.7.2,10,192.168.5.2,49154,11.7123
9700,192.168.8.2,11,192.168.6.2,49154,5.67904
9700,192.168.8.2,10,192.168.5.2,49155,5.50528
9800,192.168.1.2,49153,192.168.3.2,9,365.893
9800,192.168.2.2,49153,192.168.3.2,10,0
9800,192.168.3.2,9,192.168.1.2,49153,12.9184
9800,192.168.3.2,10,192.168.2.2,49153,0
9800,192.168.5.2,49153,192.168.6.2,9,106.891
9800,192.168.5.2,49154,192.168.7.2,10,155.35
9800,192.168.5.2,49155,192.168.8.2,10,114.069
9800,192.168.6.2,49153,192.168.7.2,11,170.465
9800,192.168.6.2,49154,192.168.8.2,11,192.554
9800,192.168.8.2,49153,192.168.8.2,9,0
9800,192.168.8.2,9,192.168.8.2,49153,0
9800,192.168.6.2,9,192.168.5.2,49153,6.93056
9800,192.168.7.2,11,192.168.6.2,49153,7.67232
9800,192.168.7.2,10,192.168.5.2,49154,6.87136
9800,192.168.8.2,11,192.168.6.2,49154,11.0323
9800,192.168.8.2,10,192.168.5.2,49155,5.57664
9900,192.168.1.2,49153,192.168.3.2,9,435.455
9900,192.168.2.2,49153,192.168.3.2,10,0
9900,192.168.3.2,9,192.168.1.2,49153,17.0858
9900,192.168.3.2,10,192.168.2.2,49153,0
9900,192.168.5.2,49153,192.168.6.2,9,107.019
9900,192.168.5.2,49154,192.168.7.2,10,187.193
9900,192.168.5.2,49155,192.168.8.2,10,0
9900,192.168.6.2,49153,192.168.7.2,11,187.356
9900,192.168.6.2,49154,192.168.8.2,11,187.845
9900,192.168.8.2,49153,192.168.8.2,9,0
9900,192.168.8.2,9,192.168.8.2,49153,0
9900,192.168.6.2,9,192.168.5.2,49153,6.93056
9900,192.168.7.2,11,192.168.6.2,49153,12.1514
9900,192.168.7.2,10,192.168.5.2,49154,11.9562
9900,192.168.8.2,11,192.168.6.2,49154,11.7376
9900,192.168.8.2,10,192.168.5.2,49155,0
